,time,revenus,r/c,accept_ratio
18826,18826,504251,0.820,0.7620578778135049
18827,18827,504251,0.820,0.7620578778135049
18828,18828,504251,0.820,0.7620578778135049
18829,18829,504251,0.820,0.7620578778135049
18830,18830,504251,0.820,0.7620578778135049
18831,18831,504251,0.820,0.7620578778135049
18832,18832,504251,0.820,0.7620578778135049
18833,18833,504251,0.820,0.7620578778135049
18834,18834,504251,0.820,0.7620578778135049
18835,18835,505287,0.821,0.7623126338329764
18836,18836,505287,0.821,0.7623126338329764
18837,18837,505287,0.821,0.7623126338329764
18838,18838,505287,0.821,0.7623126338329764
18839,18839,505287,0.821,0.7623126338329764
18840,18840,505287,0.821,0.7623126338329764
18841,18841,505287,0.821,0.7623126338329764
18842,18842,505287,0.821,0.7623126338329764
18843,18843,505287,0.821,0.7623126338329764
18844,18844,505287,0.821,0.7623126338329764
18845,18845,505287,0.821,0.7623126338329764
18846,18846,505287,0.821,0.7623126338329764
18847,18847,505287,0.821,0.7623126338329764
18848,18848,505287,0.821,0.7614973262032085
18849,18849,505287,0.821,0.7614973262032085
18850,18850,505287,0.821,0.7614973262032085
18851,18851,505287,0.821,0.7614973262032085
18852,18852,505287,0.821,0.7614973262032085
18853,18853,505287,0.821,0.7614973262032085
18854,18854,505287,0.821,0.7614973262032085
18855,18855,505287,0.821,0.7614973262032085
18856,18856,505287,0.821,0.7614973262032085
18857,18857,505287,0.821,0.7614973262032085
18858,18858,505287,0.821,0.7614973262032085
18859,18859,505287,0.821,0.7614973262032085
18860,18860,505287,0.821,0.7614973262032085
18861,18861,505287,0.821,0.7614973262032085
18862,18862,505287,0.821,0.7614973262032085
18863,18863,505287,0.821,0.7614973262032085
18864,18864,505374,0.821,0.7617521367521367
18865,18865,505374,0.821,0.7617521367521367
18866,18866,505374,0.821,0.7617521367521367
18867,18867,505374,0.821,0.7617521367521367
18868,18868,505374,0.821,0.7617521367521367
18869,18869,505374,0.821,0.7617521367521367
18870,18870,505374,0.821,0.7617521367521367
18871,18871,505374,0.821,0.7617521367521367
18872,18872,505374,0.821,0.7617521367521367
18873,18873,505374,0.821,0.7617521367521367
18874,18874,505374,0.821,0.7617521367521367
18875,18875,505374,0.821,0.7617521367521367
18876,18876,505374,0.821,0.7617521367521367
18877,18877,505374,0.821,0.7617521367521367
18878,18878,505374,0.821,0.7617521367521367
18879,18879,505374,0.821,0.7617521367521367
18880,18880,505940,0.821,0.7620064034151548
18881,18881,505940,0.821,0.7620064034151548
18882,18882,505940,0.821,0.7620064034151548
18883,18883,505940,0.821,0.7620064034151548
18884,18884,505940,0.821,0.7620064034151548
18885,18885,505940,0.821,0.7620064034151548
18886,18886,505940,0.821,0.7620064034151548
18887,18887,505940,0.821,0.7620064034151548
18888,18888,505940,0.821,0.7620064034151548
18889,18889,505940,0.821,0.7620064034151548
18890,18890,505940,0.821,0.7620064034151548
18891,18891,505940,0.821,0.7620064034151548
18892,18892,505940,0.821,0.7620064034151548
18893,18893,505940,0.821,0.7620064034151548
18894,18894,505940,0.821,0.7620064034151548
18895,18895,505940,0.821,0.7620064034151548
18896,18896,505940,0.821,0.7611940298507462
18897,18897,505940,0.821,0.7611940298507462
18898,18898,505940,0.821,0.7611940298507462
18899,18899,505940,0.821,0.7611940298507462
18900,18900,505940,0.821,0.7611940298507462
18901,18901,505940,0.821,0.7611940298507462
18902,18902,505940,0.821,0.7611940298507462
18903,18903,505940,0.821,0.7611940298507462
18904,18904,505940,0.821,0.7611940298507462
18905,18905,505940,0.821,0.7611940298507462
18906,18906,505940,0.821,0.7611940298507462
18907,18907,505940,0.821,0.7611940298507462
18908,18908,505940,0.821,0.7611940298507462
18909,18909,505940,0.821,0.7611940298507462
18910,18910,505940,0.821,0.7611940298507462
18911,18911,506082,0.820,0.7614483493077743
18912,18912,506082,0.820,0.7614483493077743
18913,18913,506082,0.820,0.7614483493077743
18914,18914,506082,0.820,0.7614483493077743
18915,18915,506082,0.820,0.7614483493077743
18916,18916,506082,0.820,0.7614483493077743
18917,18917,506082,0.820,0.7614483493077743
18918,18918,506082,0.820,0.7614483493077743
18919,18919,506082,0.820,0.7614483493077743
18920,18920,506242,0.820,0.7617021276595745
18921,18921,506242,0.820,0.7617021276595745
18922,18922,506242,0.820,0.7617021276595745
18923,18923,506242,0.820,0.7617021276595745
18924,18924,506242,0.820,0.7617021276595745
18925,18925,506242,0.820,0.7617021276595745
18926,18926,506242,0.820,0.7617021276595745
18927,18927,506242,0.820,0.7617021276595745
18928,18928,506242,0.820,0.7617021276595745
18929,18929,506242,0.820,0.7617021276595745
18930,18930,506242,0.820,0.7617021276595745
18931,18931,506242,0.820,0.7617021276595745
18932,18932,506242,0.820,0.7617021276595745
18933,18933,506242,0.820,0.7617021276595745
18934,18934,506242,0.820,0.7617021276595745
18935,18935,506242,0.820,0.7617021276595745
18936,18936,506242,0.820,0.7617021276595745
18937,18937,506242,0.820,0.7617021276595745
18938,18938,506421,0.821,0.7619553666312433
18939,18939,506421,0.821,0.7619553666312433
18940,18940,506421,0.821,0.7619553666312433
18941,18941,506421,0.821,0.7619553666312433
18942,18942,506421,0.821,0.7619553666312433
18943,18943,506421,0.821,0.7619553666312433
18944,18944,506421,0.821,0.7619553666312433
18945,18945,506421,0.821,0.7619553666312433
18946,18946,506421,0.821,0.7619553666312433
18947,18947,506421,0.821,0.7619553666312433
18948,18948,506421,0.821,0.7619553666312433
18949,18949,506421,0.821,0.7619553666312433
18950,18950,506421,0.821,0.7619553666312433
18951,18951,506421,0.821,0.7619553666312433
18952,18952,506421,0.821,0.7619553666312433
18953,18953,506421,0.821,0.7619553666312433
18954,18954,506421,0.821,0.7619553666312433
18955,18955,506421,0.821,0.7619553666312433
18956,18956,506421,0.821,0.7619553666312433
18957,18957,506421,0.821,0.7619553666312433
18958,18958,506421,0.821,0.7619553666312433
18959,18959,506421,0.821,0.7619553666312433
18960,18960,506578,0.821,0.7622080679405521
18961,18961,506578,0.821,0.7622080679405521
18962,18962,506578,0.821,0.7622080679405521
18963,18963,506578,0.821,0.7622080679405521
18964,18964,506578,0.821,0.7622080679405521
18965,18965,506578,0.821,0.7622080679405521
18966,18966,506578,0.821,0.7622080679405521
18967,18967,506578,0.821,0.7622080679405521
18968,18968,506578,0.821,0.7622080679405521
18969,18969,506578,0.821,0.7622080679405521
18970,18970,506578,0.821,0.7622080679405521
18971,18971,506578,0.821,0.7622080679405521
18972,18972,506578,0.821,0.7622080679405521
18973,18973,506578,0.821,0.7622080679405521
18974,18974,506578,0.821,0.7622080679405521
18975,18975,506578,0.821,0.7622080679405521
18976,18976,506578,0.821,0.7622080679405521
18977,18977,506578,0.821,0.7622080679405521
18978,18978,506578,0.821,0.7622080679405521
18979,18979,506578,0.821,0.7622080679405521
18980,18980,506578,0.821,0.7622080679405521
18981,18981,506578,0.821,0.7622080679405521
18982,18982,506578,0.821,0.7622080679405521
18983,18983,506578,0.821,0.7622080679405521
18984,18984,508173,0.821,0.7624602332979852
18985,18985,508173,0.821,0.7624602332979852
18986,18986,508173,0.821,0.7624602332979852
18987,18987,508173,0.821,0.7624602332979852
18988,18988,508173,0.821,0.7624602332979852
18989,18989,508173,0.821,0.7624602332979852
18990,18990,508173,0.821,0.7624602332979852
18991,18991,508173,0.821,0.7624602332979852
18992,18992,508173,0.821,0.7624602332979852
18993,18993,508173,0.821,0.7624602332979852
18994,18994,508173,0.821,0.7624602332979852
18995,18995,508173,0.821,0.7624602332979852
18996,18996,508173,0.821,0.7624602332979852
18997,18997,508173,0.821,0.7624602332979852
18998,18998,508173,0.821,0.7624602332979852
18999,18999,508173,0.821,0.7624602332979852
19000,19000,508173,0.821,0.7624602332979852
19001,19001,508173,0.821,0.7616525423728814
19002,19002,508173,0.821,0.7616525423728814
19003,19003,508173,0.821,0.7616525423728814
19004,19004,508173,0.821,0.7616525423728814
19005,19005,508173,0.821,0.7616525423728814
19006,19006,508173,0.821,0.7616525423728814
19007,19007,508173,0.821,0.7616525423728814
19008,19008,508173,0.821,0.7616525423728814
19009,19009,508173,0.821,0.7616525423728814
19010,19010,508173,0.821,0.7616525423728814
19011,19011,508173,0.821,0.7616525423728814
19012,19012,508173,0.821,0.7616525423728814
19013,19013,508173,0.821,0.7616525423728814
19014,19014,508173,0.821,0.7616525423728814
19015,19015,508173,0.821,0.7616525423728814
19016,19016,508173,0.821,0.7616525423728814
19017,19017,508173,0.821,0.7616525423728814
19018,19018,508173,0.821,0.7608465608465609
19019,19019,508173,0.821,0.7608465608465609
19020,19020,508173,0.821,0.7608465608465609
19021,19021,508173,0.821,0.7608465608465609
19022,19022,508173,0.821,0.7608465608465609
19023,19023,508173,0.821,0.7608465608465609
19024,19024,508173,0.821,0.7608465608465609
19025,19025,508173,0.821,0.7608465608465609
19026,19026,508173,0.821,0.7608465608465609
19027,19027,508173,0.821,0.7608465608465609
19028,19028,508173,0.821,0.7608465608465609
19029,19029,508173,0.821,0.7608465608465609
19030,19030,508173,0.821,0.7608465608465609
19031,19031,508173,0.821,0.7608465608465609
19032,19032,508173,0.821,0.7608465608465609
19033,19033,508173,0.821,0.7608465608465609
19034,19034,508173,0.821,0.7608465608465609
19035,19035,508173,0.821,0.7608465608465609
19036,19036,508173,0.821,0.7608465608465609
19037,19037,508173,0.821,0.7608465608465609
19038,19038,508173,0.821,0.7608465608465609
19039,19039,508173,0.821,0.7608465608465609
19040,19040,508173,0.821,0.7608465608465609
19041,19041,508173,0.821,0.7608465608465609
19042,19042,508173,0.821,0.7608465608465609
19043,19043,508173,0.821,0.7608465608465609
19044,19044,509448,0.821,0.7610993657505285
19045,19045,509448,0.821,0.7610993657505285
19046,19046,509448,0.821,0.7610993657505285
19047,19047,509448,0.821,0.7610993657505285
19048,19048,509448,0.821,0.7610993657505285
19049,19049,509448,0.821,0.7610993657505285
19050,19050,509448,0.821,0.7610993657505285
19051,19051,509448,0.821,0.7610993657505285
19052,19052,509448,0.821,0.7610993657505285
19053,19053,509448,0.821,0.7610993657505285
19054,19054,509448,0.821,0.7610993657505285
19055,19055,509448,0.821,0.7610993657505285
19056,19056,509448,0.821,0.7610993657505285
19057,19057,509448,0.821,0.7610993657505285
19058,19058,509448,0.821,0.7610993657505285
19059,19059,509448,0.821,0.7610993657505285
19060,19060,509448,0.821,0.7610993657505285
19061,19061,509448,0.821,0.7610993657505285
19062,19062,509448,0.821,0.7610993657505285
19063,19063,509448,0.821,0.7610993657505285
19064,19064,509448,0.821,0.7610993657505285
19065,19065,509448,0.821,0.7610993657505285
19066,19066,511352,0.820,0.7613516367476241
19067,19067,511352,0.820,0.7613516367476241
19068,19068,511352,0.820,0.7613516367476241
19069,19069,511352,0.820,0.7613516367476241
19070,19070,511352,0.820,0.7613516367476241
19071,19071,511352,0.820,0.7613516367476241
19072,19072,511352,0.820,0.7613516367476241
19073,19073,511352,0.820,0.7613516367476241
19074,19074,511352,0.820,0.7613516367476241
19075,19075,511352,0.820,0.7613516367476241
19076,19076,511352,0.820,0.7613516367476241
19077,19077,511352,0.820,0.7613516367476241
19078,19078,511352,0.820,0.7613516367476241
19079,19079,511352,0.820,0.7613516367476241
19080,19080,511352,0.820,0.7613516367476241
19081,19081,511352,0.820,0.7613516367476241
19082,19082,511352,0.820,0.7613516367476241
19083,19083,511352,0.820,0.7613516367476241
19084,19084,511352,0.820,0.7613516367476241
19085,19085,511352,0.820,0.760548523206751
19086,19086,511352,0.820,0.760548523206751
19087,19087,511352,0.820,0.760548523206751
19088,19088,511352,0.820,0.760548523206751
19089,19089,511352,0.820,0.760548523206751
19090,19090,511352,0.820,0.760548523206751
19091,19091,511352,0.820,0.760548523206751
19092,19092,511352,0.820,0.760548523206751
19093,19093,511352,0.820,0.760548523206751
19094,19094,511352,0.820,0.760548523206751
19095,19095,511352,0.820,0.760548523206751
19096,19096,511352,0.820,0.760548523206751
19097,19097,511352,0.820,0.760548523206751
19098,19098,511352,0.820,0.760548523206751
19099,19099,511352,0.820,0.760548523206751
19100,19100,511352,0.820,0.760548523206751
19101,19101,511352,0.820,0.760548523206751
19102,19102,511352,0.820,0.760548523206751
19103,19103,511352,0.820,0.760548523206751
19104,19104,511352,0.820,0.760548523206751
19105,19105,511352,0.820,0.760548523206751
19106,19106,511352,0.820,0.760548523206751
19107,19107,511352,0.820,0.760548523206751
19108,19108,511352,0.820,0.760548523206751
19109,19109,511352,0.820,0.760548523206751
19110,19110,511352,0.820,0.760548523206751
19111,19111,511352,0.820,0.760548523206751
19112,19112,511352,0.820,0.760548523206751
19113,19113,511352,0.820,0.7597471022128557
19114,19114,511352,0.820,0.7597471022128557
19115,19115,511352,0.820,0.7597471022128557
19116,19116,511352,0.820,0.7597471022128557
19117,19117,511352,0.820,0.7597471022128557
19118,19118,511352,0.820,0.7597471022128557
19119,19119,511352,0.820,0.7597471022128557
19120,19120,511352,0.820,0.7597471022128557
19121,19121,511352,0.820,0.7597471022128557
19122,19122,511352,0.820,0.7597471022128557
19123,19123,511352,0.820,0.7597471022128557
19124,19124,511352,0.820,0.7597471022128557
19125,19125,511352,0.820,0.7597471022128557
19126,19126,511352,0.820,0.7597471022128557
19127,19127,511352,0.820,0.7597471022128557
19128,19128,511352,0.820,0.7597471022128557
19129,19129,511352,0.820,0.7597471022128557
19130,19130,511352,0.820,0.7597471022128557
19131,19131,511352,0.820,0.7597471022128557
19132,19132,511352,0.820,0.7597471022128557
19133,19133,511352,0.820,0.7597471022128557
19134,19134,511352,0.820,0.7597471022128557
19135,19135,511352,0.820,0.7597471022128557
19136,19136,511352,0.820,0.7597471022128557
19137,19137,511352,0.820,0.7597471022128557
19138,19138,511352,0.820,0.7597471022128557
19139,19139,511460,0.820,0.76
19140,19140,511460,0.820,0.76
19141,19141,511460,0.820,0.76
19142,19142,511460,0.820,0.76
19143,19143,511460,0.820,0.76
19144,19144,511460,0.820,0.76
19145,19145,511460,0.820,0.76
19146,19146,511460,0.820,0.76
19147,19147,511460,0.820,0.76
19148,19148,511460,0.820,0.76
19149,19149,511460,0.820,0.76
19150,19150,511460,0.820,0.76
19151,19151,511460,0.820,0.76
19152,19152,511460,0.820,0.76
19153,19153,511460,0.820,0.76
19154,19154,511460,0.820,0.76
19155,19155,511460,0.820,0.76
19156,19156,511460,0.820,0.76
19157,19157,511887,0.820,0.7602523659305994
19158,19158,511887,0.820,0.7602523659305994
19159,19159,511887,0.820,0.7602523659305994
19160,19160,511887,0.820,0.7602523659305994
19161,19161,511887,0.820,0.7602523659305994
19162,19162,511887,0.820,0.7602523659305994
19163,19163,511887,0.820,0.7602523659305994
19164,19164,511887,0.820,0.7602523659305994
19165,19165,511887,0.820,0.7602523659305994
19166,19166,511887,0.820,0.7602523659305994
19167,19167,511887,0.820,0.7602523659305994
19168,19168,511887,0.820,0.7602523659305994
19169,19169,511887,0.820,0.7602523659305994
19170,19170,511887,0.820,0.7602523659305994
19171,19171,511887,0.820,0.7602523659305994
19172,19172,511887,0.820,0.7602523659305994
19173,19173,511887,0.820,0.7602523659305994
19174,19174,511946,0.820,0.7605042016806722
19175,19175,511946,0.820,0.7605042016806722
19176,19176,511946,0.820,0.7605042016806722
19177,19177,511946,0.820,0.7605042016806722
19178,19178,511946,0.820,0.7605042016806722
19179,19179,511946,0.820,0.7605042016806722
19180,19180,511946,0.820,0.7605042016806722
19181,19181,511946,0.820,0.7605042016806722
19182,19182,511946,0.820,0.7605042016806722
19183,19183,511946,0.820,0.7605042016806722
19184,19184,511946,0.820,0.7605042016806722
19185,19185,511946,0.820,0.7605042016806722
19186,19186,511946,0.820,0.7605042016806722
19187,19187,511946,0.820,0.7605042016806722
19188,19188,511946,0.820,0.7605042016806722
19189,19189,511946,0.820,0.7605042016806722
19190,19190,511946,0.820,0.7605042016806722
19191,19191,511946,0.820,0.7605042016806722
19192,19192,511946,0.820,0.7605042016806722
19193,19193,511946,0.820,0.7605042016806722
19194,19194,511946,0.820,0.7605042016806722
19195,19195,511946,0.820,0.7605042016806722
19196,19196,511946,0.820,0.7605042016806722
19197,19197,511946,0.820,0.7605042016806722
19198,19198,511946,0.820,0.7605042016806722
19199,19199,511946,0.820,0.7605042016806722
19200,19200,511946,0.820,0.7605042016806722
19201,19201,513726,0.821,0.7607555089192025
19202,19202,513726,0.821,0.7607555089192025
19203,19203,513726,0.821,0.7607555089192025
19204,19204,513726,0.821,0.7607555089192025
19205,19205,513726,0.821,0.7607555089192025
19206,19206,513726,0.821,0.7607555089192025
19207,19207,513726,0.821,0.7607555089192025
19208,19208,513726,0.821,0.7607555089192025
19209,19209,513726,0.821,0.7607555089192025
19210,19210,513726,0.821,0.7607555089192025
19211,19211,513726,0.821,0.7607555089192025
19212,19212,513726,0.821,0.7607555089192025
19213,19213,513726,0.821,0.7607555089192025
19214,19214,513726,0.821,0.7607555089192025
19215,19215,513726,0.821,0.7607555089192025
19216,19216,513726,0.821,0.7607555089192025
19217,19217,513726,0.821,0.7607555089192025
19218,19218,513726,0.821,0.7607555089192025
19219,19219,513726,0.821,0.7607555089192025
19220,19220,513726,0.821,0.7607555089192025
19221,19221,513726,0.821,0.7607555089192025
19222,19222,513726,0.821,0.7607555089192025
19223,19223,513726,0.821,0.7607555089192025
19224,19224,513726,0.821,0.7607555089192025
19225,19225,513726,0.821,0.7607555089192025
19226,19226,513726,0.821,0.7607555089192025
19227,19227,513726,0.821,0.7607555089192025
19228,19228,514150,0.821,0.7610062893081762
19229,19229,514150,0.821,0.7610062893081762
19230,19230,514150,0.821,0.7610062893081762
19231,19231,514150,0.821,0.7610062893081762
19232,19232,514150,0.821,0.7610062893081762
19233,19233,514150,0.821,0.7610062893081762
19234,19234,514150,0.821,0.7610062893081762
19235,19235,514150,0.821,0.7610062893081762
19236,19236,514150,0.821,0.7610062893081762
19237,19237,514150,0.821,0.7610062893081762
19238,19238,514150,0.821,0.7610062893081762
19239,19239,514150,0.821,0.7610062893081762
19240,19240,514150,0.821,0.7610062893081762
19241,19241,514150,0.821,0.7610062893081762
19242,19242,514150,0.821,0.7610062893081762
19243,19243,514150,0.821,0.7610062893081762
19244,19244,514150,0.821,0.7610062893081762
19245,19245,514150,0.821,0.7610062893081762
19246,19246,514150,0.821,0.7610062893081762
19247,19247,514150,0.821,0.7610062893081762
19248,19248,514150,0.821,0.7610062893081762
19249,19249,514150,0.821,0.7610062893081762
19250,19250,514591,0.821,0.7612565445026178
19251,19251,514591,0.821,0.7612565445026178
19252,19252,514591,0.821,0.7612565445026178
19253,19253,514591,0.821,0.7612565445026178
19254,19254,514591,0.821,0.7612565445026178
19255,19255,514591,0.821,0.7612565445026178
19256,19256,514591,0.821,0.7612565445026178
19257,19257,514591,0.821,0.7612565445026178
19258,19258,514591,0.821,0.7612565445026178
19259,19259,514591,0.821,0.7612565445026178
19260,19260,514591,0.821,0.7612565445026178
19261,19261,514591,0.821,0.7612565445026178
19262,19262,514591,0.821,0.7612565445026178
19263,19263,514591,0.821,0.7612565445026178
19264,19264,514591,0.821,0.7612565445026178
19265,19265,514591,0.821,0.7612565445026178
19266,19266,514591,0.821,0.7612565445026178
19267,19267,514591,0.821,0.7612565445026178
19268,19268,514591,0.821,0.7612565445026178
19269,19269,514591,0.821,0.7612565445026178
19270,19270,514591,0.821,0.7612565445026178
19271,19271,514591,0.821,0.7612565445026178
19272,19272,514591,0.821,0.7612565445026178
19273,19273,514591,0.821,0.7612565445026178
19274,19274,514591,0.821,0.7612565445026178
19275,19275,514591,0.821,0.7612565445026178
19276,19276,514591,0.821,0.7612565445026178
19277,19277,514591,0.821,0.7612565445026178
19278,19278,514591,0.821,0.7604602510460251
19279,19279,514591,0.821,0.7604602510460251
19280,19280,514591,0.821,0.7604602510460251
19281,19281,514591,0.821,0.7604602510460251
19282,19282,514591,0.821,0.7604602510460251
19283,19283,514591,0.821,0.7604602510460251
19284,19284,514591,0.821,0.7604602510460251
19285,19285,514591,0.821,0.7604602510460251
19286,19286,514591,0.821,0.7604602510460251
19287,19287,514591,0.821,0.7604602510460251
19288,19288,514591,0.821,0.7604602510460251
19289,19289,514591,0.821,0.7604602510460251
19290,19290,514591,0.821,0.7604602510460251
19291,19291,514591,0.821,0.7604602510460251
19292,19292,514591,0.821,0.7604602510460251
19293,19293,514591,0.821,0.7604602510460251
19294,19294,515514,0.820,0.7607105538140021
19295,19295,515514,0.820,0.7607105538140021
19296,19296,515514,0.820,0.7607105538140021
19297,19297,515514,0.820,0.7607105538140021
19298,19298,515514,0.820,0.7607105538140021
19299,19299,515514,0.820,0.7607105538140021
19300,19300,515514,0.820,0.7607105538140021
19301,19301,515514,0.820,0.7607105538140021
19302,19302,515514,0.820,0.7607105538140021
19303,19303,515514,0.820,0.7607105538140021
19304,19304,515514,0.820,0.7607105538140021
19305,19305,515514,0.820,0.7607105538140021
19306,19306,515514,0.820,0.7607105538140021
19307,19307,515514,0.820,0.7607105538140021
19308,19308,515514,0.820,0.7607105538140021
19309,19309,515514,0.820,0.7607105538140021
19310,19310,515514,0.820,0.7607105538140021
19311,19311,515514,0.820,0.7607105538140021
19312,19312,515514,0.820,0.7607105538140021
19313,19313,515514,0.820,0.7607105538140021
19314,19314,516603,0.821,0.7609603340292276
19315,19315,516603,0.821,0.7609603340292276
19316,19316,516603,0.821,0.7609603340292276
19317,19317,516603,0.821,0.7609603340292276
19318,19318,516603,0.821,0.7609603340292276
19319,19319,516603,0.821,0.7609603340292276
19320,19320,516603,0.821,0.7609603340292276
19321,19321,516603,0.821,0.7609603340292276
19322,19322,516603,0.821,0.7609603340292276
19323,19323,516603,0.821,0.7609603340292276
19324,19324,516603,0.821,0.7609603340292276
19325,19325,516603,0.821,0.7609603340292276
19326,19326,516603,0.821,0.7609603340292276
19327,19327,516603,0.821,0.7609603340292276
19328,19328,516603,0.821,0.7609603340292276
19329,19329,516603,0.821,0.7609603340292276
19330,19330,516603,0.821,0.7609603340292276
19331,19331,516603,0.821,0.7609603340292276
19332,19332,516603,0.821,0.7609603340292276
19333,19333,516603,0.821,0.7609603340292276
19334,19334,516603,0.821,0.7609603340292276
19335,19335,516603,0.821,0.7609603340292276
19336,19336,516603,0.821,0.7609603340292276
19337,19337,517099,0.821,0.7612095933263816
19338,19338,517099,0.821,0.7612095933263816
19339,19339,517099,0.821,0.7612095933263816
19340,19340,517099,0.821,0.7612095933263816
19341,19341,517099,0.821,0.7612095933263816
19342,19342,517099,0.821,0.7612095933263816
19343,19343,517099,0.821,0.7612095933263816
19344,19344,517099,0.821,0.7612095933263816
19345,19345,517099,0.821,0.7612095933263816
19346,19346,517099,0.821,0.7612095933263816
19347,19347,517099,0.821,0.7612095933263816
19348,19348,517099,0.821,0.7612095933263816
19349,19349,517099,0.821,0.7612095933263816
19350,19350,517099,0.821,0.7612095933263816
19351,19351,517099,0.821,0.7612095933263816
19352,19352,517099,0.821,0.7612095933263816
19353,19353,517099,0.821,0.7612095933263816
19354,19354,517099,0.821,0.7612095933263816
19355,19355,517099,0.821,0.7612095933263816
19356,19356,517099,0.821,0.7604166666666666
19357,19357,517099,0.821,0.7604166666666666
19358,19358,517099,0.821,0.7604166666666666
19359,19359,517099,0.821,0.7604166666666666
19360,19360,517099,0.821,0.7604166666666666
19361,19361,517099,0.821,0.7604166666666666
19362,19362,517099,0.821,0.7604166666666666
19363,19363,517099,0.821,0.7604166666666666
19364,19364,517099,0.821,0.7604166666666666
19365,19365,517099,0.821,0.7604166666666666
19366,19366,517099,0.821,0.7604166666666666
19367,19367,517099,0.821,0.7604166666666666
19368,19368,517099,0.821,0.7604166666666666
19369,19369,517099,0.821,0.7604166666666666
19370,19370,517099,0.821,0.7604166666666666
19371,19371,517099,0.821,0.7604166666666666
19372,19372,517099,0.821,0.7604166666666666
19373,19373,518599,0.821,0.7606659729448492
19374,19374,518599,0.821,0.7606659729448492
19375,19375,518599,0.821,0.7606659729448492
19376,19376,518599,0.821,0.7606659729448492
19377,19377,518599,0.821,0.7606659729448492
19378,19378,518599,0.821,0.7606659729448492
19379,19379,518599,0.821,0.7606659729448492
19380,19380,518599,0.821,0.7606659729448492
19381,19381,518599,0.821,0.7606659729448492
19382,19382,518599,0.821,0.7606659729448492
19383,19383,518599,0.821,0.7606659729448492
19384,19384,518599,0.821,0.7606659729448492
19385,19385,518599,0.821,0.7606659729448492
19386,19386,518599,0.821,0.7606659729448492
19387,19387,518599,0.821,0.7606659729448492
19388,19388,518599,0.821,0.7606659729448492
19389,19389,518599,0.821,0.7606659729448492
19390,19390,518599,0.821,0.7606659729448492
19391,19391,518761,0.821,0.760914760914761
19392,19392,518761,0.821,0.760914760914761
19393,19393,518761,0.821,0.760914760914761
19394,19394,518761,0.821,0.760914760914761
19395,19395,518761,0.821,0.760914760914761
19396,19396,518761,0.821,0.760914760914761
19397,19397,518761,0.821,0.760914760914761
19398,19398,518761,0.821,0.760914760914761
19399,19399,518761,0.821,0.760914760914761
19400,19400,518761,0.821,0.760914760914761
19401,19401,518761,0.821,0.760914760914761
19402,19402,518761,0.821,0.760914760914761
19403,19403,518761,0.821,0.760914760914761
19404,19404,518761,0.821,0.760914760914761
19405,19405,518761,0.821,0.760914760914761
19406,19406,518761,0.821,0.760914760914761
19407,19407,518761,0.821,0.760914760914761
19408,19408,518761,0.821,0.760914760914761
19409,19409,518816,0.821,0.7611630321910696
19410,19410,518816,0.821,0.7611630321910696
19411,19411,518816,0.821,0.7611630321910696
19412,19412,518816,0.821,0.7611630321910696
19413,19413,518816,0.821,0.7611630321910696
19414,19414,518816,0.821,0.7611630321910696
19415,19415,518816,0.821,0.7611630321910696
19416,19416,518816,0.821,0.7611630321910696
19417,19417,518816,0.821,0.7611630321910696
19418,19418,518816,0.821,0.7611630321910696
19419,19419,518816,0.821,0.7611630321910696
19420,19420,518816,0.821,0.7611630321910696
19421,19421,518816,0.821,0.7611630321910696
19422,19422,518816,0.821,0.7611630321910696
19423,19423,518816,0.821,0.7611630321910696
19424,19424,518816,0.821,0.7611630321910696
19425,19425,518816,0.821,0.7611630321910696
19426,19426,518919,0.821,0.7614107883817427
19427,19427,518919,0.821,0.7614107883817427
19428,19428,518919,0.821,0.7614107883817427
19429,19429,518919,0.821,0.7614107883817427
19430,19430,518919,0.821,0.7614107883817427
19431,19431,518919,0.821,0.7614107883817427
19432,19432,518919,0.821,0.7614107883817427
19433,19433,518919,0.821,0.7614107883817427
19434,19434,518919,0.821,0.7614107883817427
19435,19435,518919,0.821,0.7614107883817427
19436,19436,518919,0.821,0.7614107883817427
19437,19437,518919,0.821,0.7614107883817427
19438,19438,518919,0.821,0.7614107883817427
19439,19439,518919,0.821,0.7614107883817427
19440,19440,518919,0.821,0.7614107883817427
19441,19441,518919,0.821,0.7614107883817427
19442,19442,518919,0.821,0.7614107883817427
19443,19443,518919,0.821,0.7614107883817427
19444,19444,518919,0.821,0.7614107883817427
19445,19445,518919,0.821,0.7614107883817427
19446,19446,518919,0.821,0.7614107883817427
19447,19447,520005,0.822,0.7616580310880829
19448,19448,520005,0.822,0.7616580310880829
19449,19449,520005,0.822,0.7616580310880829
19450,19450,520005,0.822,0.7616580310880829
19451,19451,520005,0.822,0.7616580310880829
19452,19452,520005,0.822,0.7616580310880829
19453,19453,520005,0.822,0.7616580310880829
19454,19454,520005,0.822,0.7616580310880829
19455,19455,520005,0.822,0.7616580310880829
19456,19456,520005,0.822,0.7616580310880829
19457,19457,520005,0.822,0.7616580310880829
19458,19458,520005,0.822,0.7616580310880829
19459,19459,520005,0.822,0.7616580310880829
19460,19460,520005,0.822,0.7616580310880829
19461,19461,520005,0.822,0.7616580310880829
19462,19462,520005,0.822,0.7616580310880829
19463,19463,520005,0.822,0.7616580310880829
19464,19464,520005,0.822,0.7616580310880829
19465,19465,520005,0.822,0.7616580310880829
19466,19466,520005,0.822,0.7616580310880829
